property_id,property_type,purpose,city,locality,location,price,price_bin,area_marla,area_sqft,bedrooms,baths,latitude,longitude,date_added,agent_id,agent
PROP-1550,House,For Sale,Rawalpindi,"Lalkurti, Rawalpindi, Punjab",Lalkurti,40000000,Very High,20.0,5445.02,0,0,33.582028,73.058222,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1551,House,For Rent,Rawalpindi,"Judicial Colony, Rawalpindi, Punjab",Judicial Colony,30000,Low,5.0,1361.25,2,2,33.595729,73.134502,05-06-2019,AG-07,Faisal Mehmood
PROP-1552,House,For Sale,Rawalpindi,"Muslim Town, Rawalpindi, Punjab",Muslim Town,5600000,Low,3.0,816.75,6,3,33.628609999999995,73.092252,12-06-2018,AG-08,Mahnoor Iqbal
PROP-1553,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,60000,High,7.1,1932.98,3,0,33.531951,73.115215,04-09-2019,AG-07,Faisal Mehmood
PROP-1554,House,For Sale,Rawalpindi,"Dhok Gujran, Rawalpindi, Punjab",Dhok Gujran,3800000,Low,3.5,952.88,0,0,33.599193,72.990881,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1555,Lower Portion,For Rent,Rawalpindi,"Peshawar Road, Rawalpindi, Punjab",Peshawar Road,35000,Medium,6.0,1633.51,2,3,33.602664000000004,73.03019599999999,12-10-2018,AG-07,Faisal Mehmood
PROP-1556,House,For Sale,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,20000000,High,5.0,1361.25,0,0,33.63739,73.076675,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1557,Flat,For Sale,Rawalpindi,"Askari 7, Rawalpindi, Punjab",Askari 7,16000000,Very High,10.0,2722.51,3,0,33.56103,73.062276,06-04-2019,AG-07,Faisal Mehmood
PROP-1558,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,22500000,High,10.0,2722.51,5,6,33.49793934306,73.088862705335,08-08-2018,AG-08,Mahnoor Iqbal
PROP-1559,Upper Portion,For Rent,Rawalpindi,"Khayaban-e-Sir Syed, Rawalpindi, Punjab",Khayaban-e-Sir Syed,25000,Low,7.0,1905.76,3,2,33.638847,73.048089,05-06-2019,AG-07,Faisal Mehmood
PROP-1560,House,For Sale,Rawalpindi,"Dhoke Hassu, Rawalpindi, Punjab",Dhoke Hassu,30000000,High,13.0,3539.26,11,9,33.049786,73.120357,05-06-2019,AG-08,Mahnoor Iqbal
PROP-1561,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,15000000,Medium,10.0,2722.51,6,6,33.588570000000004,73.135339,03-06-2019,AG-08,Mahnoor Iqbal
PROP-1562,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,21500000,High,10.0,2722.51,5,6,33.550407,73.11547,02-04-2019,AG-07,Faisal Mehmood
PROP-1563,House,For Sale,Rawalpindi,"Dhoke Syedan, Rawalpindi, Punjab",Dhoke Syedan,5000000,Low,5.0,1361.25,8,0,33.526416,72.644958,06-13-2019,AG-07,Faisal Mehmood
PROP-1564,House,For Sale,Rawalpindi,"Harley Street, Rawalpindi, Punjab",Harley Street,11000000,Medium,5.0,1361.25,10,8,33.576048,73.044317,07-04-2019,AG-07,Faisal Mehmood
PROP-1565,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,8400000,High,3.7,1007.33,1,2,33.549693,73.13053599999999,06-28-2019,AG-07,Faisal Mehmood
PROP-1566,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,49000,Medium,7.0,1905.76,0,0,33.488368,73.09423000000001,06-28-2019,AG-07,Faisal Mehmood
PROP-1567,House,For Rent,Rawalpindi,"Muslim Town, Rawalpindi, Punjab",Muslim Town,12000,Low,4.0,1089.0,0,0,33.628609999999995,73.092252,07-03-2019,AG-07,Faisal Mehmood
PROP-1568,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,25500,Medium,7.0,1905.76,0,0,33.489836,73.101611,01-06-2019,AG-08,Mahnoor Iqbal
PROP-1569,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,4300000,Low,3.5,952.88,2,1,33.4966,73.109311,06-27-2019,AG-07,Faisal Mehmood
PROP-1570,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,55000000,Very High,26.0,7078.53,7,6,33.57022,73.116674,07-05-2019,AG-08,Mahnoor Iqbal
PROP-1571,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,28000,Medium,5.0,1361.25,2,2,33.531951,73.115215,06-19-2019,AG-08,Mahnoor Iqbal
PROP-1572,House,For Sale,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,12500000,Medium,7.5,2041.88,3,3,33.595685573251,73.015852533281,08-08-2018,AG-07,Faisal Mehmood
PROP-1573,House,For Sale,Rawalpindi,"Dhoke Syedan, Rawalpindi, Punjab",Dhoke Syedan,2600000,Low,3.0,816.75,2,0,33.526416,72.644958,07-03-2019,AG-07,Faisal Mehmood
PROP-1574,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,42000,High,20.0,5445.02,3,3,33.550408000000004,73.115473,06-05-2019,AG-07,Faisal Mehmood
PROP-1575,House,For Sale,Rawalpindi,"Media Town, Rawalpindi, Punjab",Media Town,18500000,High,10.0,2722.51,6,8,33.560887,73.125937,04-05-2019,AG-07,Faisal Mehmood
PROP-1576,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,9700000,Medium,5.0,1361.25,4,3,33.492386,73.08206,07-04-2019,AG-07,Faisal Mehmood
PROP-1577,House,For Sale,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,16500000,High,9.0,2450.26,7,0,33.5628,73.10714399999999,07-02-2019,AG-07,Faisal Mehmood
PROP-1578,Upper Portion,For Rent,Rawalpindi,"Kalma Chowk, Rawalpindi, Punjab",Kalma Chowk,16000,Low,4.0,1089.0,2,2,33.57258,73.03872,07-18-2019,AG-07,Faisal Mehmood
PROP-1579,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,24000,Low,7.0,1905.76,3,2,33.495991,73.100195,06-26-2019,AG-07,Faisal Mehmood
PROP-1580,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,15000000,Medium,5.0,1361.25,0,0,33.588570000000004,73.135339,01-05-2019,AG-08,Mahnoor Iqbal
PROP-1581,House,For Sale,Rawalpindi,"Range Road, Rawalpindi, Punjab",Range Road,6200000,Low,3.0,816.75,4,2,33.59859301251,73.018003463876,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1582,Upper Portion,For Rent,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,40000,Medium,7.0,1905.76,3,3,33.638436,73.06959300000001,07-03-2019,AG-07,Faisal Mehmood
PROP-1583,House,For Sale,Rawalpindi,"Khayaban-e-Sir Syed, Rawalpindi, Punjab",Khayaban-e-Sir Syed,9000000,Low,3.0,816.75,6,2,33.638847,73.048089,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1584,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,31000000,High,20.0,5445.02,5,5,33.485576,73.08393000000001,01-05-2019,AG-08,Mahnoor Iqbal
PROP-1585,House,For Sale,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,12800000,Medium,5.0,1361.25,5,5,33.5628,73.10714399999999,07-16-2019,AG-07,Faisal Mehmood
PROP-1586,Upper Portion,For Rent,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,53000,High,7.0,1905.76,2,2,33.597548,73.014176,07-19-2019,AG-07,Faisal Mehmood
PROP-1587,House,For Rent,Rawalpindi,"Afshan Colony, Rawalpindi, Punjab",Afshan Colony,36000,Low,5.0,1361.25,2,2,33.595247,73.02359100000001,07-15-2019,AG-08,Mahnoor Iqbal
PROP-1588,House,For Rent,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,35000,Low,6.0,1633.51,0,0,33.597548,73.014176,07-10-2019,AG-07,Faisal Mehmood
PROP-1589,Flat,For Sale,Rawalpindi,"Safari View Residencia, Rawalpindi, Punjab",Safari View Residencia,3500000,Low,5.1,1388.48,2,0,33.57898,73.112934,06-04-2019,AG-07,Faisal Mehmood
PROP-1590,House,For Sale,Rawalpindi,"Islamabad Highway, Rawalpindi, Punjab",Islamabad Highway,5500000,Low,5.0,1361.25,0,0,33.600268,73.12944300000001,07-04-2019,AG-07,Faisal Mehmood
PROP-1591,House,For Sale,Rawalpindi,"Chaklala Scheme, Rawalpindi, Punjab",Chaklala Scheme,8500000,Low,4.0,1089.0,4,4,33.656924,73.143826,07-01-2019,AG-08,Mahnoor Iqbal
PROP-1592,House,For Rent,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,54000,Medium,10.0,2722.51,5,5,33.5628,73.10714399999999,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1593,Lower Portion,For Rent,Rawalpindi,"Shalley Valley, Rawalpindi, Punjab",Shalley Valley,47000,High,6.0,1633.51,2,2,33.597548,73.014176,06-21-2019,AG-07,Faisal Mehmood
PROP-1594,House,For Rent,Rawalpindi,"Askari 13, Rawalpindi, Punjab",Askari 13,52000,Medium,7.0,1905.76,4,4,33.569523,73.064679,07-21-2019,AG-08,Mahnoor Iqbal
PROP-1595,House,For Sale,Rawalpindi,"Gulzar-e-Quaid Housing Society, Rawalpindi, Punjab",Gulzar-e-Quaid Housing Society,11500000,Medium,6.0,1633.51,4,4,33.600376000000004,73.130983,07-04-2019,AG-07,Faisal Mehmood
PROP-1596,House,For Rent,Rawalpindi,"Gulshan Abad, Rawalpindi, Punjab",Gulshan Abad,12000,Low,10.0,2722.51,1,0,33.530556,73.06126400000001,06-19-2019,AG-07,Faisal Mehmood
PROP-1597,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,23500000,High,10.0,2722.51,6,7,33.550408000000004,73.115473,07-03-2019,AG-08,Mahnoor Iqbal
PROP-1598,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,4800000,Low,5.0,1361.25,2,2,33.523393,73.047551,06-27-2019,AG-07,Faisal Mehmood
PROP-1599,Upper Portion,For Rent,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,32000,Medium,10.0,2722.51,3,4,33.5628,73.10714399999999,07-12-2019,AG-07,Faisal Mehmood
PROP-1600,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,2600000,Low,2.0,544.5,2,1,33.550869,73.05618199999999,04-05-2019,AG-07,Faisal Mehmood
PROP-1601,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,21000000,High,12.0,3267.01,5,0,33.596452,73.13076099999999,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1602,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10000,Low,4.4,1197.9,2,1,33.550623,73.123112,01-06-2019,AG-07,Faisal Mehmood
PROP-1603,House,For Rent,Rawalpindi,"Morgah, Rawalpindi, Punjab",Morgah,100000,High,14.0,3811.51,11,4,33.544399,73.072507,01-09-2019,AG-07,Faisal Mehmood
PROP-1604,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,20000,Low,2.4,653.4,1,1,33.555594,73.133669,10-20-2018,AG-07,Faisal Mehmood
PROP-1605,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,42500000,Very High,20.0,5445.02,7,8,33.531951,73.115215,04-05-2019,AG-07,Faisal Mehmood
PROP-1606,House,For Sale,Rawalpindi,"Others, Rawalpindi, Punjab",Others,13000000,Medium,5.0,1361.25,0,0,33.5984,73.0441,07-01-2019,AG-07,Faisal Mehmood
PROP-1607,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,13500000,Very High,5.3,1442.93,2,2,33.552089,73.139278,06-30-2019,AG-07,Faisal Mehmood
PROP-1608,Lower Portion,For Rent,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,17500,Low,5.0,1361.25,2,2,33.590885,73.133533,06-28-2019,AG-07,Faisal Mehmood
PROP-1609,House,For Sale,Rawalpindi,"Media Town, Rawalpindi, Punjab",Media Town,21000000,High,13.0,3539.26,5,5,33.560887,73.125937,10-07-2018,AG-08,Mahnoor Iqbal
PROP-1610,House,For Sale,Rawalpindi,"Zeeshan Colony, Rawalpindi, Punjab",Zeeshan Colony,9300000,Low,8.5,2314.13,6,4,33.589542,73.02362,07-04-2019,AG-07,Faisal Mehmood
PROP-1611,House,For Sale,Rawalpindi,"Rawat, Rawalpindi, Punjab",Rawat,5500000,Low,5.0,1361.25,3,3,33.480625152588,73.210739135742,07-05-2019,AG-07,Faisal Mehmood
PROP-1612,Upper Portion,For Rent,Rawalpindi,"Afshan Colony, Rawalpindi, Punjab",Afshan Colony,17000,Low,5.0,1361.25,2,2,33.595247,73.02359100000001,07-10-2019,AG-07,Faisal Mehmood
PROP-1613,Lower Portion,For Rent,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,48500,High,7.0,1905.76,3,3,33.639853,73.079418,06-05-2019,AG-08,Mahnoor Iqbal
PROP-1614,Flat,For Rent,Rawalpindi,"PWD Colony, Rawalpindi, Punjab",PWD Colony,12000,Low,3.0,816.75,2,2,33.570881,73.145235,11-10-2018,AG-07,Faisal Mehmood
PROP-1615,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,6500000,Medium,3.0,816.75,3,2,33.549693,73.13053599999999,05-05-2019,AG-07,Faisal Mehmood
PROP-1616,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,47000000,Very High,20.0,5445.02,6,6,33.550408000000004,73.115473,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1617,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,28000,Medium,2.2,598.95,1,1,33.573152,73.110881,12-10-2018,AG-08,Mahnoor Iqbal
PROP-1618,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,2150000,Low,3.5,952.88,2,2,33.474695000000004,73.062758,05-05-2019,AG-08,Mahnoor Iqbal
PROP-1619,House,For Rent,Rawalpindi,"Tulsa Road, Rawalpindi, Punjab",Tulsa Road,25000,Low,4.0,1089.0,2,0,33.567664,73.052858,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1620,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,40000,Low,5.0,1361.25,3,4,33.502004,73.074353,06-21-2019,AG-08,Mahnoor Iqbal
PROP-1621,House,For Sale,Rawalpindi,"Misryal Road, Rawalpindi, Punjab",Misryal Road,6000000,Low,7.0,1905.76,4,3,33.600512236518995,72.99803066260199,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1622,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,23000000,High,10.0,2722.51,3,4,33.55892,73.118649,06-30-2019,AG-07,Faisal Mehmood
PROP-1623,House,For Sale,Rawalpindi,"Caltex Road, Rawalpindi, Punjab",Caltex Road,8500000,Low,4.0,1089.0,2,2,33.553583,73.068339,10-07-2018,AG-08,Mahnoor Iqbal
PROP-1624,House,For Rent,Rawalpindi,"Gulraiz Housing Scheme, Rawalpindi, Punjab",Gulraiz Housing Scheme,38000,Low,5.0,1361.25,4,4,33.5628,73.10714399999999,07-04-2019,AG-07,Faisal Mehmood
PROP-1625,House,For Sale,Rawalpindi,"Munawar Colony, Rawalpindi, Punjab",Munawar Colony,8500000,Low,8.0,2178.01,3,3,33.55048,73.059787,06-27-2019,AG-07,Faisal Mehmood
PROP-1626,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,45000000,Very High,20.0,5445.02,5,6,33.502004,73.074353,07-03-2019,AG-07,Faisal Mehmood
PROP-1627,House,For Sale,Rawalpindi,"Sadiqabad, Rawalpindi, Punjab",Sadiqabad,9850000,Medium,6.0,1633.51,6,5,33.632397631086995,73.080732822418,10-07-2018,AG-07,Faisal Mehmood
PROP-1628,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,40000,High,4.0,1089.0,2,2,33.574776694584,73.112526386976,07-08-2019,AG-08,Mahnoor Iqbal
PROP-1629,Lower Portion,For Rent,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,22000,Low,8.0,2178.01,0,0,33.590885,73.133533,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1630,Upper Portion,For Rent,Rawalpindi,"Dhok Sayedan Road, Rawalpindi, Punjab",Dhok Sayedan Road,13000,Low,5.0,1361.25,2,0,33.587944907177,73.01358103752099,04-06-2019,AG-08,Mahnoor Iqbal
PROP-1631,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,13000000,High,4.0,1089.0,2,0,33.550096,73.12381500000001,06-04-2019,AG-08,Mahnoor Iqbal
PROP-1632,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10000000,Medium,7.0,1905.76,6,5,33.520711,73.105337,08-08-2018,AG-08,Mahnoor Iqbal
PROP-1633,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,17500000,High,10.0,2722.51,5,6,33.482606,73.092105,03-06-2019,AG-07,Faisal Mehmood
PROP-1634,Lower Portion,For Rent,Rawalpindi,"Safari View Residencia, Rawalpindi, Punjab",Safari View Residencia,35000,Medium,14.0,3811.51,2,3,33.57898,73.112934,10-20-2018,AG-07,Faisal Mehmood
PROP-1635,House,For Sale,Rawalpindi,"Westridge, Rawalpindi, Punjab",Westridge,14000000,Medium,8.2,2232.46,4,5,33.617121000000004,73.02705300000001,08-08-2018,AG-07,Faisal Mehmood
PROP-1636,House,For Sale,Rawalpindi,"Khayaban-e-Tanveer, Rawalpindi, Punjab",Khayaban-e-Tanveer,11000000,Medium,4.0,1089.0,4,0,33.584546,73.09964699999999,07-03-2019,AG-07,Faisal Mehmood
PROP-1637,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10000000,Medium,7.0,1905.76,5,5,33.488368,73.09423000000001,06-13-2019,AG-08,Mahnoor Iqbal
PROP-1638,House,For Sale,Rawalpindi,"Quaid-e-Azam Colony, Rawalpindi, Punjab",Quaid-e-Azam Colony,5500000,Low,5.0,1361.25,6,6,33.564463,73.021138,11-06-2018,AG-07,Faisal Mehmood
PROP-1639,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,16000000,Medium,7.0,1905.76,4,5,33.498711,73.10435799999999,02-04-2019,AG-08,Mahnoor Iqbal
PROP-1640,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,4300000,Low,2.2,598.95,1,1,33.55055,73.112844,06-30-2019,AG-07,Faisal Mehmood
PROP-1641,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,13800000,Medium,7.0,1905.76,5,7,33.489836,73.101611,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1642,House,For Sale,Rawalpindi,"Dhoke Banaras Road, Rawalpindi, Punjab",Dhoke Banaras Road,3700000,Low,5.0,1361.25,0,0,33.59247,73.01495,07-04-2019,AG-08,Mahnoor Iqbal
PROP-1643,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,80000,High,10.0,2722.51,4,4,33.55892,73.118649,06-29-2019,AG-08,Mahnoor Iqbal
PROP-1644,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,15000000,Medium,11.0,2994.76,7,7,33.587014,73.131062,06-27-2019,AG-07,Faisal Mehmood
PROP-1645,House,For Sale,Rawalpindi,"Misryal Road, Rawalpindi, Punjab",Misryal Road,4800000,Low,3.0,816.75,2,2,33.600513,72.99803,02-04-2019,AG-07,Faisal Mehmood
PROP-1646,Lower Portion,For Rent,Rawalpindi,"Ghauri Town, Rawalpindi, Punjab",Ghauri Town,23000,Low,7.0,1905.76,2,3,33.62277,73.127075,01-06-2019,AG-08,Mahnoor Iqbal
PROP-1647,House,For Sale,Rawalpindi,"Peshawar Road, Rawalpindi, Punjab",Peshawar Road,12000000,Medium,6.0,1633.51,4,4,33.602665,73.0302,06-13-2019,AG-07,Faisal Mehmood
PROP-1648,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,125000,High,20.0,5445.02,5,5,33.550408000000004,73.115473,06-21-2019,AG-08,Mahnoor Iqbal
PROP-1649,Lower Portion,For Rent,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,35000,Medium,5.0,1361.25,0,0,33.63739,73.076675,07-16-2019,AG-08,Mahnoor Iqbal
PROP-1650,House,For Sale,Rawalpindi,"Chakri Road, Rawalpindi, Punjab",Chakri Road,2500000,Low,3.0,816.75,0,0,33.543125,72.98946,06-20-2019,AG-08,Mahnoor Iqbal
PROP-1651,House,For Sale,Rawalpindi,"Adiala Road, Rawalpindi, Punjab",Adiala Road,8500000,Low,5.0,1361.25,6,6,33.550869,73.05618199999999,07-05-2019,AG-07,Faisal Mehmood
PROP-1652,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,9500000,Low,8.0,2178.01,4,4,33.485576,73.08393000000001,07-05-2019,AG-08,Mahnoor Iqbal
PROP-1653,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,48000,Medium,7.0,1905.76,3,0,33.485576,73.08393000000001,05-06-2019,AG-07,Faisal Mehmood
PROP-1654,Flat,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,12000,Low,4.0,1089.0,2,1,33.480565000000006,73.088937,07-23-2019,AG-07,Faisal Mehmood
PROP-1655,Lower Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,60000,High,20.0,5445.02,3,0,33.550408000000004,73.115473,07-08-2019,AG-07,Faisal Mehmood
PROP-1656,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,3600000,Low,5.0,1361.25,2,1,33.4966,73.109311,06-29-2019,AG-08,Mahnoor Iqbal
PROP-1657,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,67500000,Very High,26.0,7078.53,7,7,33.502004,73.074353,06-27-2019,AG-08,Mahnoor Iqbal
PROP-1658,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,65000,Very High,22.0,5989.52,4,4,33.488788,73.07699000000001,05-06-2019,AG-08,Mahnoor Iqbal
PROP-1659,House,For Sale,Rawalpindi,"Airport Housing Society, Rawalpindi, Punjab",Airport Housing Society,11000000,Medium,6.0,1633.51,4,5,33.584261,73.121663,07-04-2019,AG-07,Faisal Mehmood
PROP-1660,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,6800000,Low,5.0,1361.25,3,4,33.50297,73.10216899999999,04-05-2019,AG-07,Faisal Mehmood
PROP-1661,House,For Sale,Rawalpindi,"Khurram Colony, Rawalpindi, Punjab",Khurram Colony,5500000,Low,2.0,544.5,0,0,33.625787,73.09369000000001,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1662,House,For Rent,Rawalpindi,"Muslim Town, Rawalpindi, Punjab",Muslim Town,22000,Low,4.0,1089.0,2,2,33.628609999999995,73.092252,11-10-2018,AG-07,Faisal Mehmood
PROP-1663,House,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,40000,Low,5.0,1361.25,0,0,33.50136,73.10869100000001,07-08-2019,AG-07,Faisal Mehmood
PROP-1664,House,For Sale,Rawalpindi,"People Colony, Rawalpindi, Punjab",People Colony,5000000,Low,5.0,1361.25,0,0,33.593326,73.028933,07-10-2019,AG-08,Mahnoor Iqbal
PROP-1665,House,For Sale,Rawalpindi,"Imam Bara Road, Rawalpindi, Punjab",Imam Bara Road,37500000,Very High,15.0,4083.76,5,4,33.623938,73.058936,04-05-2019,AG-08,Mahnoor Iqbal
PROP-1666,Flat,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,15900000,Very High,6.2,1687.96,2,2,33.550408000000004,73.115473,12-06-2018,AG-08,Mahnoor Iqbal
PROP-1667,House,For Sale,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,18000000,High,5.0,1361.25,3,3,33.638436,73.06959300000001,07-04-2019,AG-07,Faisal Mehmood
PROP-1668,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,10700000,Medium,8.0,2178.01,3,3,33.50136,73.10869100000001,06-28-2019,AG-08,Mahnoor Iqbal
PROP-1669,House,For Sale,Rawalpindi,"Defence Road, Rawalpindi, Punjab",Defence Road,3700000,Low,3.3,898.43,2,3,33.536816067733,73.101267814636,05-05-2019,AG-07,Faisal Mehmood
PROP-1670,Upper Portion,For Rent,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,35000,Medium,10.0,2722.51,2,2,33.531951,73.115215,06-28-2019,AG-07,Faisal Mehmood
PROP-1671,House,For Rent,Rawalpindi,"Satellite Town, Rawalpindi, Punjab",Satellite Town,120000,High,7.0,1905.76,6,0,33.636132,73.068559,07-02-2019,AG-08,Mahnoor Iqbal
PROP-1672,House,For Sale,Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",Bahria Town Rawalpindi,14000000,Medium,7.0,1905.76,3,3,33.498497,73.101182,07-01-2019,AG-08,Mahnoor Iqbal
